OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
2079015504415863|37101040206|Census Tract 402.06|101662688|976366|G5020|S|207403717353435|37101040201|Census Tract 402.01|130436201|987734|G5020|S|57556926|877116
2079015504415863|37101040206|Census Tract 402.06|101662688|976366|G5020|S|207403717353436|37101040202|Census Tract 402.02|125588031|763804|G5020|S|44073044|57850
2079015504415863|37101040206|Census Tract 402.06|101662688|976366|G5020|S|20740284495589|37195001500|Census Tract 15|129254326|5813043|G5020|S|26647|527
2079015504415863|37101040206|Census Tract 402.06|101662688|976366|G5020|S|20740284495533|37195001600|Census Tract 16|91062009|3527440|G5020|S|6071|40873
2079015504415793|37101040207|Census Tract 402.07|28822153|452191|G5020|S|207403717353508|37101040203|Census Tract 402.03|96756377|950464|G5020|S|28822153|352330
2079015504415793|37101040207|Census Tract 402.07|28822153|452191|G5020|S|207403717353459|37101040901|Census Tract 409.01|73672610|237674|G5020|S|0|99861
2079015504415884|37101040208|Census Tract 402.08|16123628|115907|G5020|S|207403717353508|37101040203|Census Tract 402.03|96756377|950464|G5020|S|16123628|115907
2079015504415805|37101040209|Census Tract 402.09|39195425|313818|G5020|S|207403717353508|37101040203|Census Tract 402.03|96756377|950464|G5020|S|39195425|313818
2079015504415966|37101040210|Census Tract 402.10|12615171|168409|G5020|S|207403717353508|37101040203|Census Tract 402.03|96756377|950464|G5020|S|12615171|168409
207903717353444|37101040301|Census Tract 403.01|31278224|65547|G5020|S|207403717353444|37101040301|Census Tract 403.01|32289270|65547|G5020|S|31278224|65547
2079015504415800|37101040303|Census Tract 403.03|9465058|0|G5020|S|207403717353509|37101040302|Census Tract 403.02|46621096|58710|G5020|S|9465058|0
2079015504415795|37101040304|Census Tract 403.04|37156038|58710|G5020|S|207403717353509|37101040302|Census Tract 403.02|46621096|58710|G5020|S|37156038|58710
20790154017030|37101040400|Census Tract 404|46857095|69820|G5020|S|207403717353444|37101040301|Census Tract 403.01|32289270|65547|G5020|S|1011046|0
20790154017030|37101040400|Census Tract 404|46857095|69820|G5020|S|20740154017030|37101040400|Census Tract 404|45657202|69820|G5020|S|45018841|69820
20790154017030|37101040400|Census Tract 404|46857095|69820|G5020|S|20740154016967|37101040700|Census Tract 407|22674515|0|G5020|S|827208|0
2079015504415839|37101040501|Census Tract 405.01|101430804|169049|G5020|S|20740154017065|37101040500|Census Tract 405|144928349|279068|G5020|S|101430804|169049
2079015504415895|37101040502|Census Tract 405.02|43049834|110019|G5020|S|20740154017065|37101040500|Census Tract 405|144928349|279068|G5020|S|43049834|110019
20790154016986|37101040600|Census Tract 406|95841634|96872|G5020|S|20740154017030|37101040400|Census Tract 404|45657202|69820|G5020|S|638361|0
20790154016986|37101040600|Census Tract 406|95841634|96872|G5020|S|20740154016986|37101040600|Census Tract 406|89397681|96872|G5020|S|89397681|96872
20790154016986|37101040600|Census Tract 406|95841634|96872|G5020|S|20740154016967|37101040700|Census Tract 407|22674515|0|G5020|S|5752360|0
20790154016986|37101040600|Census Tract 406|95841634|96872|G5020|S|207403717353496|37101041202|Census Tract 412.02|108938597|429380|G5020|S|53232|0
20790154016967|37101040700|Census Tract 407|16094947|0|G5020|S|20740154016967|37101040700|Census Tract 407|22674515|0|G5020|S|16094947|0
20790154017056|37101040800|Census Tract 408|5425736|35906|G5020|S|20740154017056|37101040800|Census Tract 408|5425736|35906|G5020|S|5425736|35906
2079015504415791|37101040903|Census Tract 409.03|43891666|90121|G5020|S|207403717353459|37101040901|Census Tract 409.01|73672610|237674|G5020|S|43891666|90121
2079015504415798|37101040904|Census Tract 409.04|29761858|47692|G5020|S|207403717353459|37101040901|Census Tract 409.01|73672610|237674|G5020|S|29761858|47692
2079015504415831|37101040905|Census Tract 409.05|49456942|0|G5020|S|207403717353445|37101040902|Census Tract 409.02|63477669|36329|G5020|S|49456942|0
2079015504415878|37101040906|Census Tract 409.06|14039813|36329|G5020|S|207403717353459|37101040901|Census Tract 409.01|73672610|237674|G5020|S|19086|0
2079015504415878|37101040906|Census Tract 409.06|14039813|36329|G5020|S|207403717353445|37101040902|Census Tract 409.02|63477669|36329|G5020|S|14020727|36329
207903717353454|37101041001|Census Tract 410.01|28041592|72688|G5020|S|207403717353454|37101041001|Census Tract 410.01|28041592|72688|G5020|S|28041592|72688
2079015504415873|37101041003|Census Tract 410.03|4634149|0|G5020|S|207403717353463|37101041002|Census Tract 410.02|32459246|57102|G5020|S|4634149|0
2079015504415848|37101041004|Census Tract 410.04|7424853|0|G5020|S|207403717353463|37101041002|Census Tract 410.02|32459246|57102|G5020|S|7424853|0
2079015504415905|37101041005|Census Tract 410.05|20400244|57102|G5020|S|207403717353463|37101041002|Census Tract 410.02|32459246|57102|G5020|S|20400244|57102
2079015504415789|37101041104|Census Tract 411.04|26260707|16939|G5020|S|207403717353453|37101041101|Census Tract 411.01|46538199|16939|G5020|S|26260707|16939
2079015504415855|37101041105|Census Tract 411.05|20277492|0|G5020|S|207403717353453|37101041101|Census Tract 411.01|46538199|16939|G5020|S|20277492|0
2079015504415963|37101041106|Census Tract 411.06|29900843|17919|G5020|S|207403717353449|37101041103|Census Tract 411.03|60396416|126434|G5020|S|29900843|17919
2079015504415859|37101041107|Census Tract 411.07|15393996|108515|G5020|S|207403717353449|37101041103|Census Tract 411.03|60396416|126434|G5020|S|15393996|108515
2079015504415857|37101041108|Census Tract 411.08|6195935|0|G5020|S|207403717353449|37101041103|Census Tract 411.03|60396416|126434|G5020|S|6195935|0
2079015504415914|37101041109|Census Tract 411.09|8905642|0|G5020|S|207403717353449|37101041103|Census Tract 411.03|60396416|126434|G5020|S|8905642|0
2079015504415834|37101041110|Census Tract 411.10|10301796|73966|G5020|S|207403717353467|37101041102|Census Tract 411.02|47518513|197751|G5020|S|10301796|73966
2079015504415941|37101041111|Census Tract 411.11|13629535|105421|G5020|S|207403717353467|37101041102|Census Tract 411.02|47518513|197751|G5020|S|13629535|105421
2079015504415907|37101041112|Census Tract 411.12|14260766|0|G5020|S|207403717353467|37101041102|Census Tract 411.02|47518513|197751|G5020|S|14253065|0
2079015504415907|37101041112|Census Tract 411.12|14260766|0|G5020|S|207403717360100|37183052902|Census Tract 529.02|23510063|0|G5020|S|7701|0
2079015504415948|37101041113|Census Tract 411.13|9378236|18364|G5020|S|207403717353467|37101041102|Census Tract 411.02|47518513|197751|G5020|S|9332736|18364
2079015504415948|37101041113|Census Tract 411.13|9378236|18364|G5020|S|207403717360102|37183052901|Census Tract 529.01|20935458|34814|G5020|S|45500|0
2079015504415820|37101041203|Census Tract 412.03|64862145|112176|G5020|S|207403717353496|37101041202|Census Tract 412.02|108938597|429380|G5020|S|64862145|112176
2079015504415811|37101041204|Census Tract 412.04|37266855|247715|G5020|S|207403717353496|37101041202|Census Tract 412.02|108938597|429380|G5020|S|37266855|247715
2079015504415813|37101041205|Census Tract 412.05|18411191|127925|G5020|S|207403717353448|37101041201|Census Tract 412.01|56090261|1735301|G5020|S|11654826|58436
2079015504415813|37101041205|Census Tract 412.05|18411191|127925|G5020|S|207403717353496|37101041202|Census Tract 412.02|108938597|429380|G5020|S|6756365|69489
2079015504415807|37101041206|Census Tract 412.06|44435435|1676865|G5020|S|207403717353448|37101041201|Census Tract 412.01|56090261|1735301|G5020|S|44435435|1676865
2079015504415870|37101041301|Census Tract 413.01|171865044|980119|G5020|S|20740154017065|37101040500|Census Tract 405|144928349|279068|G5020|S|433653|0
2079015504415870|37101041301|Census Tract 413.01|171865044|980119|G5020|S|20740154017091|37101041300|Census Tract 413|303953986|1942554|G5020|S|171389850|980119
2079015504415870|37101041301|Census Tract 413.01|171865044|980119|G5020|S|20740307789960|37191001000|Census Tract 10|195925097|128191|G5020|S|41541|0
2079015504415826|37101041302|Census Tract 413.02|132388348|962435|G5020|S|20740154017091|37101041300|Census Tract 413|303953986|1942554|G5020|S|132262587|962435
2079015504415826|37101041302|Census Tract 413.02|132388348|962435|G5020|S|20740179050058|37163970200|Census Tract 9702|301877647|1153753|G5020|S|125761|0
2079015504415815|37101041401|Census Tract 414.01|39609418|50551|G5020|S|20740154017004|37101041400|Census Tract 414|92560602|287790|G5020|S|39609418|50551
2079015504415829|37101041402|Census Tract 414.02|52518485|230832|G5020|S|20740154017004|37101041400|Census Tract 414|92560602|287790|G5020|S|52518485|230832
2079015504415952|37101041504|Census Tract 415.04|22907006|93804|G5020|S|207403717353499|37101041501|Census Tract 415.01|97903445|316341|G5020|S|22907006|93804
2079015504415809|37101041505|Census Tract 415.05|74993996|222537|G5020|S|207403717353499|37101041501|Census Tract 415.01|97903445|316341|G5020|S|74993996|222537
2079015504415853|37101041506|Census Tract 415.06|12826500|42444|G5020|S|207403717353504|37101041502|Census Tract 415.02|49954709|131986|G5020|S|12826500|42444
2079015504415851|37101041507|Census Tract 415.07|14156481|48907|G5020|S|207403717353504|37101041502|Census Tract 415.02|49954709|131986|G5020|S|14156481|48907
2079015504415976|37101041508|Census Tract 415.08|23110426|40635|G5020|S|207403717353504|37101041502|Census Tract 415.02|49954709|131986|G5020|S|22971728|40635
2079015504415976|37101041508|Census Tract 415.08|23110426|40635|G5020|S|207403717360102|37183052901|Census Tract 529.01|20935458|34814|G5020|S|138527|0
2079015504415976|37101041508|Census Tract 415.08|23110426|40635|G5020|S|207403717360126|37183053108|Census Tract 531.08|34472962|267528|G5020|S|171|0
2079015504415787|37101041509|Census Tract 415.09|34973691|110458|G5020|S|207403717353499|37101041501|Census Tract 415.01|97903445|316341|G5020|S|2443|0
2079015504415787|37101041509|Census Tract 415.09|34973691|110458|G5020|S|207403717353502|37101041503|Census Tract 415.03|91531387|448538|G5020|S|34971248|110458
2079015504415783|37101041510|Census Tract 415.10|28463024|138323|G5020|S|207403717391472|37085070402|Census Tract 704.02|86378767|573099|G5020|S|1096|14
2079015504415783|37101041510|Census Tract 415.10|28463024|138323|G5020|S|207403717353502|37101041503|Census Tract 415.03|91531387|448538|G5020|S|28461928|138309
2079015504415936|37101041511|Census Tract 415.11|28098211|199771|G5020|S|207403717353502|37101041503|Census Tract 415.03|91531387|448538|G5020|S|28098211|199771
2079047494828|37103920100|Census Tract 9201|380072555|4197013|G5020|S|207403717406670|37049960404|Census Tract 9604.04|10414081|983777|G5020|S|34348|0
2079047494828|37103920100|Census Tract 9201|380072555|4197013|G5020|S|207403717406636|37049961001|Census Tract 9610.01|147173367|4495798|G5020|S|73394|0
2079047494828|37103920100|Census Tract 9201|380072555|4197013|G5020|S|20740536826541|37049961100|Census Tract 9611|222206444|43589116|G5020|S|351029|0
2079047494828|37103920100|Census Tract 9201|380072555|4197013|G5020|S|2074047494828|37103920100|Census Tract 9201|380628200|5110189|G5020|S|379613784|4194504
2079047494828|37103920100|Census Tract 9201|380072555|4197013|G5020|S|2074078301288|37133000103|Census Tract 1.03|378116740|552494|G5020|S|0|2509
2079047494840|37103920200|Census Tract 9202|388444035|993639|G5020|S|2074047494840|37103920200|Census Tract 9202|388536711|993639|G5020|S|388443877|993639
2079047494840|37103920200|Census Tract 9202|388444035|993639|G5020|S|2074047494839|37103920300|Census Tract 9203|452254779|841173|G5020|S|158|0
2079047494839|37103920300|Census Tract 9203|452320368|841173|G5020|S|20740536826559|37049960300|Census Tract 9603|438255944|3470878|G5020|S|6731|0
2079047494839|37103920300|Census Tract 9203|452320368|841173|G5020|S|2074047494839|37103920300|Census Tract 9203|452254779|841173|G5020|S|452241241|841173
2079047494839|37103920300|Census Tract 9203|452320368|841173|G5020|S|2074047494829|37107011400|Census Tract 114|221819727|1165105|G5020|S|72396|0
207903717391715|37105030101|Census Tract 301.01|8261461|37825|G5020|S|207403717391715|37105030101|Census Tract 301.01|8261461|37825|G5020|S|8261461|37825
207903717391696|37105030102|Census Tract 301.02|15530242|303225|G5020|S|207403717391696|37105030102|Census Tract 301.02|15530242|303225|G5020|S|15530242|303225
2079019324288|37105030200|Census Tract 302|3724478|0|G5020|S|2074019324288|37105030200|Census Tract 302|3669797|0|G5020|S|3669797|0
2079019324288|37105030200|Census Tract 302|3724478|0|G5020|S|2074019324287|37105030300|Census Tract 303|4708920|0|G5020|S|1152|0
2079019324288|37105030200|Census Tract 302|3724478|0|G5020|S|207403717391734|37105030401|Census Tract 304.01|36230740|495260|G5020|S|53529|0
2079019324287|37105030300|Census Tract 303|4707768|0|G5020|S|2074019324287|37105030300|Census Tract 303|4708920|0|G5020|S|4707768|0
207903717391734|37105030401|Census Tract 304.01|36154610|495260|G5020|S|207403717391734|37105030401|Census Tract 304.01|36230740|495260|G5020|S|36154610|495260
207903717391723|37105030402|Census Tract 304.02|20472672|165259|G5020|S|207403717391723|37105030402|Census Tract 304.02|20472672|165259|G5020|S|20472672|165259
207903717391749|37105030502|Census Tract 305.02|17807231|457598|G5020|S|207403717391749|37105030502|Census Tract 305.02|17807231|457598|G5020|S|17807231|457598
2079015504337427|37105030504|Census Tract 305.04|68195824|901815|G5020|S|207403717391781|37105030503|Census Tract 305.03|113048811|1870194|G5020|S|68195824|901815
2079015504337425|37105030505|Census Tract 305.05|44852987|968379|G5020|S|207403717391781|37105030503|Census Tract 305.03|113048811|1870194|G5020|S|44852987|968379
2079019641380618|37105030506|Census Tract 305.06|9275839|173867|G5020|S|207403717391743|37105030501|Census Tract 305.01|21515581|1399618|G5020|S|9275839|173867
2079019641380621|37105030507|Census Tract 305.07|12239742|1225751|G5020|S|207403717391743|37105030501|Census Tract 305.01|21515581|1399618|G5020|S|12239742|1225751
207903717391711|37105030601|Census Tract 306.01|70738783|1577630|G5020|S|2074018629916|37037020600|Census Tract 206|303370277|2365074|G5020|S|186|0
207903717391711|37105030601|Census Tract 306.01|70738783|1577630|G5020|S|207403717391711|37105030601|Census Tract 306.01|70738597|1577630|G5020|S|70738597|1577630
207903717391687|37105030602|Census Tract 306.02|113771557|1078596|G5020|S|2074018629916|37037020600|Census Tract 206|303370277|2365074|G5020|S|35|0
207903717391687|37105030602|Census Tract 306.02|113771557|1078596|G5020|S|207403717391687|37105030602|Census Tract 306.02|113771573|1078596|G5020|S|113771522|1078596
207903717391761|37105030702|Census Tract 307.02|118059311|1594381|G5020|S|207403717476879|37037020702|Census Tract 207.02|230167286|33310868|G5020|S|236|3665
207903717391761|37105030702|Census Tract 307.02|118059311|1594381|G5020|S|207403717391494|37085071101|Census Tract 711.01|111213184|1257332|G5020|S|0|132
207903717391761|37105030702|Census Tract 307.02|118059311|1594381|G5020|S|207403717391761|37105030702|Census Tract 307.02|118060314|1590584|G5020|S|118059075|1590584
2079019641380616|37105030703|Census Tract 307.03|38728876|874712|G5020|S|2074018629916|37037020600|Census Tract 206|303370277|2365074|G5020|S|2662|3728
2079019641380616|37105030703|Census Tract 307.03|38728876|874712|G5020|S|207403717391739|37105030701|Census Tract 307.01|116788861|1737538|G5020|S|38726214|870984
2079019641380614|37105030704|Census Tract 307.04|78086070|870991|G5020|S|207403717476879|37037020702|Census Tract 207.02|230167286|33310868|G5020|S|822|4437
2079019641380614|37105030704|Census Tract 307.04|78086070|870991|G5020|S|207403717391734|37105030401|Census Tract 304.01|36230740|495260|G5020|S|22601|0
2079019641380614|37105030704|Census Tract 307.04|78086070|870991|G5020|S|207403717391739|37105030701|Census Tract 307.01|116788861|1737538|G5020|S|78062647|866554
20790155942676|37107010100|Census Tract 101|118195410|780263|G5020|S|20740536826559|37049960300|Census Tract 9603|438255944|3470878|G5020|S|0|104678
20790155942676|37107010100|Census Tract 101|118195410|780263|G5020|S|20740155942676|37107010100|Census Tract 101|118257647|675585|G5020|S|118195410|675585
20790155942660|37107010200|Census Tract 102|13808057|346899|G5020|S|20740155942660|37107010200|Census Tract 102|13808057|346899|G5020|S|13808057|346899
20790155942684|37107010300|Census Tract 103|4234214|165159|G5020|S|20740155942684|37107010300|Census Tract 103|4233001|165159|G5020|S|4233001|165159
20790155942684|37107010300|Census Tract 103|4234214|165159|G5020|S|20740155942711|37107010400|Census Tract 104|943007|0|G5020|S|1213|0
